KRZAST	KSTRANA	PORCISLO	JMENO	PRIJMENI	TITULPRED	TITULZA	VEK	POVOLANI	BYDLISTEN	BYDLISTEK	PSTRANA	NSTRANA	PLATNOST	POCHLASU	POCPROC	MANDAT	PORADIMAND	PORADINAHR	POHLAVI	ROK	VSTRANA
4	33	26	Lucie	Vošmiková			26	specialista prodeje	Karlovy Vary	554961	99	792	A	2	0	N	0	0	F	2016	1102
4	33	27	Radek	Paulik			27	údržbář	Horní Slavkov	560367	99	792	A	3	0	N	0	0	M	2016	1102
4	33	28	Petr	Vach			59	důchodce	Sokolov	560286	99	792	A	2	0	N	0	0	M	2016	1102
4	33	29	Jan	Kočí			22	dělník	Kynšperk nad Ohří	560499	99	792	A	5	0	N	0	0	M	2016	1102
4	33	30	Alena	Slamenková			36	mateřská dovolená	Kraslice	560472	99	155	A	6	0	N	0	0	F	2016	1102
4	33	31	Jaroslava	Zugarová			37	v domácnosti	Sokolov	560286	99	792	A	2	0	N	0	0	F	2016	1102
4	33	32	Michal	Pavelka			23	truhlář	Rotava	560600	99	792	A	6	0	N	0	0	M	2016	1102
4	33	33	Jiří	Rýdl			55	podnikatel	Šemnice	555614	99	792	A	3	0	N	0	0	M	2016	1102
4	33	34	Zbyněk	Křesina			26	strojař	Karlovy Vary	554961	99	792	A	8	0	N	0	0	M	2016	1102
4	33	35	Lubomír	Giňa			46	řidič	Svatava	538434	99	792	A	2	0	N	0	0	M	2016	1102
4	33	36	Ivanka	Wegert			62	důchodce	Františkovy Lázně	554529	99	792	A	1	0	N	0	0	F	2016	1102
4	33	37	Roman	Pivko			51	ostraha objektů	Cheb	554481	99	792	A	4	0	N	0	0	M	2016	1102
4	33	38	Kamila	Luhanová			20	vychovatelka	Cheb	554481	99	792	A	5	0	N	0	0	F	2016	1102
4	33	39	Lenka	Nachtigal Menczerová			40	mateřská dovolená	Cheb	554481	99	792	A	2	0	N	0	0	F	2016	1102
4	33	40	Petr	Nachtigal			31	automechanik	Cheb	554481	99	792	A	3	0	N	0	0	M	2016	1102
4	33	41	František	Komárek			26	automechanik	Konstantinovy Lázně	560952	99	792	A	2	0	N	0	0	M	2016	1102
4	33	42	Kateřina	Kocková			30	masérka	Ostrov	555428	99	792	A	3	0	N	0	0	F	2016	1102
4	33	43	Robin	Květoň			37	zámečník	Chodov	560383	99	155	A	4	0	N	0	0	M	2016	1102
4	33	44	Norbert	Semerád			75	recepční	Mariánské Lázně	554642	99	792	A	0	0	N	0	0	M	2016	1102
4	33	45	Antonín	Černý			71	strojvedoucí	Habartov	560359	99	792	A	3	0	N	0	0	M	2016	1102
4	33	46	Václav	Kubal			76	učitel	Habartov	560359	99	792	A	7	0	N	0	0	M	2016	1102
4	33	47	Ludmila	Fialová			72	ekonomka	Habartov	560359	99	792	A	4	0	N	0	0	F	2016	1102
4	33	48	Jana	Pravdová			45	prodavačka	Bukovany	560316	792	792	A	3	0	N	0	0	F	2016	1102
4	33	49	Markéta	Tichá			24	dělnice	Loket	560537	99	792	A	2	0	N	0	0	F	2016	1102
4	33	50	Vladimír	Pravda			48	zedník	Bukovany	560316	792	792	A	4	0	N	0	0	M	2016	1102
4	37	1	Eva	Valjentová	Ing.		52	referentka	Sokolov	560286	47	47	A	801	9.92	A	1	0	F	2016	47
4	37	2	Eliška	Stránská	Ing.		58	starostka obce Dolní Žandov	Dolní Žandov	554502	99	47	A	405	5.01	A	4	0	F	2016	47
4	37	3	Jaroslav	Borka	Mgr.		63	poslanec Parlamentu České republiky	Karlovy Vary	554961	47	47	A	800	9.91	A	2	0	M	2016	47
4	37	4	Václav	Sloup	JUDr.		67	předseda okresního výboru KSČM	Tuřany	539619	47	47	A	400	0	A	5	0	M	2016	47
4	37	5	Bohuslava	Hajská			61	důchodkyně, zastupitelka Karlovarského kraje	Kraslice	560472	47	47	A	106	0	A	6	0	F	2016	47
4	37	6	Barbora	Vojtová			42	odborná referentka	Vojkovice	555738	47	47	A	195	0	N	0	1	F	2016	47
4	37	7	Václav	Jakubík	Ing.		67	jednatel společnosti TEREA	Cheb	554481	47	47	A	211	0	N	0	2	M	2016	47
4	37	8	Věra	Bartůňková			56	asistentka ředitele	Karlovy Vary	554961	99	47	A	233	0	N	0	3	F	2016	47
4	37	9	Vladimír	Zima			53	technik	Sokolov	560286	47	47	A	272	0	N	0	4	M	2016	47
4	37	10	Pavel	Hojda	Ing.		63	místostarosta města Cheb	Cheb	554481	47	47	A	520	6.44	A	3	0	M	2016	47
4	37	11	Oleg	Kalaš	PhDr.		67	předseda okresního výboru KSČM	Sokolov	560286	47	47	A	190	0	N	0	5	M	2016	47
4	37	12	Josef	Murčo			64	předseda okresního výboru KSČM	Karlovy Vary	554961	47	47	A	274	0	N	0	6	M	2016	47
4	37	13	Karel	Hermann			42	starosta města Teplá	Teplá	555631	47	47	A	246	0	N	0	7	M	2016	47
4	37	14	Dana	Janurová			62	ředitelka a vedoucí Agentury o. a. s. poraden.	Březová	560294	47	47	A	101	0	N	0	8	F	2016	47
4	37	15	František	Jurčák			68	důchodce, bývalý starosta města Hranice	Hranice	554553	47	47	A	112	0	N	0	9	M	2016	47
4	37	16	Radomír	Honců			50	obráběč kovů	Cheb	554481	47	47	A	162	0	N	0	10	M	2016	47
4	37	17	Květoslava	Šafnerová			58	podnikatelka v oblasti recyklace pneu	Březová	560294	47	47	A	118	0	N	0	11	F	2016	47
4	37	18	Jan	Tancibudek			64	důchodce, zastupitel Karlovarského kraje	Hroznětín	555185	47	47	A	101	0	N	0	12	M	2016	47
4	37	19	Jakub	Gašparik			31	automechanik	Milíkov	538906	47	47	A	118	0	N	0	13	M	2016	47
4	37	20	Petr	Šikýř	Bc.		54	asistent poslance	Jáchymov	555215	47	47	A	97	0	N	0	14	M	2016	47
4	37	21	Jana	Čepičková			63	důchodkyně, dříve prac. České spořitelny	Horní Slavkov	560367	47	47	A	45	0	N	0	15	F	2016	47
4	37	22	Ivan	Zugárek	Bc.		49	vedoucí výroby zemědělského dvora Berbera	Tři Sekery	554880	99	47	A	127	0	N	0	16	M	2016	47
4	37	23	Radka	Bobková			47	mzdová účetní	Březová	560294	99	47	A	78	0	N	0	17	F	2016	47
4	37	24	Martin	Mareš		DiS.	47	osoba samostatně výdělečně činná	Karlovy Vary	554961	47	47	A	54	0	N	0	18	M	2016	47
4	37	25	Marian	Alaxin	Ing.		65	učitel	Lázně Kynžvart	554600	47	47	A	41	0	N	0	19	M	2016	47
4	37	26	Luboš	Pastor	Mgr.		48	investiční referent	Nová Role	555398	99	47	A	50	0	N	0	20	M	2016	47
4	37	27	Jiří	Holan	Mgr.		73	pedagog - důchodce	Rotava	560600	47	47	A	171	0	N	0	21	M	2016	47
4	37	28	Ludmila	Šneberková	Ing.		26	finanční kontrolorka ve strojírenství	Ostrov	555428	47	47	A	148	0	N	0	22	F	2016	47
4	37	29	Marcela	Šnajdrová	Mgr.		55	učitelka	Aš	554499	99	47	A	77	0	N	0	23	F	2016	47
4	37	30	Josef	Bečvář			48	výpravčí vlaků	Sokolov	560286	47	47	A	146	0	N	0	24	M	2016	47
4	37	31	Jaroslava	Červenková	Mgr.		53	učitelka	Rotava	560600	99	47	A	97	0	N	0	25	F	2016	47
4	37	32	František	Finta			33	sanitář	Karlovy Vary	554961	47	47	A	96	0	N	0	26	M	2016	47
4	37	33	Josef	Kubíčko	Ing.		63	jednatel spol. zabývající se ekonom. a účetnictvím	Cheb	554481	47	47	A	53	0	N	0	27	M	2016	47
4	37	34	Jan	Beneš	Ing.		49	odborný technik jakosti	Andělská Hora	538001	47	47	A	37	0	N	0	28	M	2016	47
4	37	35	František	Kastl	Ing.		54	báňský technik	Svatava	538434	47	47	A	199	0	N	0	29	M	2016	47
4	37	36	František	Kolář			68	důchodce, dříve vedoucí kanc. a výp. techniky	Aš	554499	47	47	A	43	0	N	0	30	M	2016	47
4	37	37	Olga	Gossová	Mgr.		62	starostka obce Svatava	Svatava	538434	47	47	A	112	0	N	0	31	F	2016	47
4	37	38	Zdeněk	Mareš			58	tesař - vedoucí stavební čety	Ostrov	555428	47	47	A	73	0	N	0	32	M	2016	47
4	37	39	Jan	Votruba	RSDr.		62	technik	Cheb	554481	47	47	A	90	0	N	0	33	M	2016	47
4	37	40	Jana	Kumberová	Bc.	DiS.	34	sociální pracovnice	Sokolov	560286	99	47	A	52	0	N	0	34	F	2016	47
4	37	41	Pavlína	Šurová			44	účetní	Cheb	554481	47	47	A	49	0	N	0	35	F	2016	47
4	37	42	Jana	Voborníková			43	osoba pečující o osobu blízkou	Bochov	555029	47	47	A	44	0	N	0	36	F	2016	47
4	37	43	Jaroslav	Souhrada	Ing.		56	lesní technik	Kraslice	560472	99	47	A	75	0	N	0	37	M	2016	47
4	37	44	Jaroslav	Mühlberger			60	důchodce, dříve policista	Cheb	554481	47	47	A	62	0	N	0	38	M	2016	47
4	37	45	Lukáš	Bartůněk			22	pracovník České pošty	Karlovy Vary	554961	99	47	A	47	0	N	0	39	M	2016	47
4	37	46	Helena	Kobrová			55	živnostnice v oboru přepravy osob	Cheb	554481	47	47	A	40	0	N	0	40	F	2016	47
4	37	47	Hana	Kováčiková		DiS.	23	farmaceutický asistent	Merklín	555363	99	47	A	22	0	N	0	41	F	2016	47
4	37	48	Václav	Němec			44	stavební dělník	Horní Slavkov	560367	47	47	A	56	0	N	0	42	M	2016	47
4	37	49	Petr	Hanzalius			34	elektrokeramický dělník	Merklín	555363	47	47	A	44	0	N	0	43	M	2016	47
4	37	50	Martin	Nikodém	Bc.		41	správce budovy	Březová	560294	99	47	A	38	0	N	0	44	M	2016	47
4	41	1	Michal	Hudák			30	dělník	Karlovy Vary	554961	79	79	A	19	0	N	0	0	M	2016	79
4	41	2	Václav	Vyhnánek			24	prodavač, pokladní	Karlovy Vary	554961	79	79	A	11	0	N	0	0	M	2016	79
4	41	3	Petr	Valenta			20	řidič	Ostrov	555428	79	79	A	8	0	N	0	0	M	2016	79
4	41	4	Jiří	Rendl			37	zámečník	Chodov	560383	79	79	A	6	0	N	0	0	M	2016	79
4	41	5	Nikola	Vyhnánková			20	prodavačka, pokladní	Karlovy Vary	554961	79	79	A	5	0	N	0	0	F	2016	79
4	41	6	Jindřich	Kopet			29	zahradník	Karlovy Vary	554961	79	79	A	1	0	N	0	0	M	2016	79
4	41	7	Vít	Bohuslav			28	zdravotní bratr	Bražec	500101	79	79	A	0	0	N	0	0	M	2016	79
4	41	8	Petr	Brejla			35	dělník	Nová Role	555398	79	79	A	2	0	N	0	0	M	2016	79
4	41	9	Jiří	Pužman			24	sklář	Karlovy Vary	554961	79	79	A	6	0	N	0	0	M	2016	79
4	41	10	Slavomír	Randis			38	učitel hudby	Hazlov	554545	79	79	A	8	0	N	0	0	M	2016	79
4	41	11	Petr	Lorenc			21	kuchař	Ostrov	555428	79	79	A	2	0	N	0	0	M	2016	79
4	41	12	Lenka	Nedvědová			19	student	Loket	560537	79	79	A	4	0	N	0	0	F	2016	79
4	41	13	Jiří	Kunz			30	servisní technik IT	Hájek	538159	79	79	A	2	0	N	0	0	M	2016	79
4	41	14	Ondřej	Nedvěd			23	dělník	Loket	560537	79	79	A	1	0	N	0	0	M	2016	79
4	41	15	Milan	Dudek			26	dělník	Loket	560537	99	79	A	0	0	N	0	0	M	2016	79
4	41	16	Monika	Suchánková			33	dělnice	Nová Role	555398	99	79	A	0	0	N	0	0	F	2016	79
4	41	17	Bohumil	Kovařík			41	dělník	Nová Role	555398	99	79	A	4	0	N	0	0	M	2016	79
4	41	18	Anna	Pelcová			19	student	Karlovy Vary	554961	79	79	A	5	0	N	0	0	F	2016	79
4	41	19	Simona	Viková			24	mateřská dovolená	Karlovy Vary	554961	99	79	A	0	0	N	0	0	F	2016	79
4	41	20	Petr	Vondráček			28	řidič	Karlovy Vary	554961	99	79	A	1	0	N	0	0	M	2016	79
4	41	21	Roman	Dlab			33	údržbář	Karlovy Vary	554961	99	79	A	1	0	N	0	0	M	2016	79
4	41	22	Klára	Valešová			25	mateřská dovolená	Březová	560294	99	79	A	1	0	N	0	0	F	2016	79
4	41	23	Jakub	Prošek			43	podnikatel	Karlovy Vary	554961	99	79	A	1	0	N	0	0	M	2016	79
4	41	24	Martin	Kosec			21	dělník	Chodov	560383	99	79	A	0	0	N	0	0	M	2016	79
4	41	25	Zděnka	Suchánková			62	důchodce	Nová Role	555398	99	79	A	1	0	N	0	0	F	2016	79
4	41	26	Roman	Mikulčák			46	dělník	Nová Role	555398	99	79	A	1	0	N	0	0	M	2016	79
4	41	27	Marie	Maternová			29	dělnice	Dolní Žandov	554502	99	79	A	1	0	N	0	0	F	2016	79
4	41	28	František	Veselý			34	elektromontér	Ostrov	555428	99	79	A	1	0	N	0	0	M	2016	79
4	41	29	Tomáš	Hozák			28	technik IT	Ostrov	555428	99	79	A	1	0	N	0	0	M	2016	79
4	41	30	Nikol	Řezáčová			27	dělnice	Nová Role	555398	99	79	A	0	0	N	0	0	F	2016	79
4	41	31	Jiří	Jirků			62	dělník	Nové Sedlo	560570	99	79	A	1	0	N	0	0	M	2016	79
4	41	32	Petr	Marton			21	skladník	Chodov	560383	99	79	A	0	0	N	0	0	M	2016	79
4	41	33	Veronika	Řezáčová			49	dělnice	Cheb	554481	99	79	A	0	0	N	0	0	F	2016	79
4	41	34	Petr	Virkner			42	dělník	Božičany	555045	99	79	A	2	0	N	0	0	M	2016	79
4	41	35	Laduše	Ciprová			69	důchodce	Chodov	560383	99	79	A	0	0	N	0	0	F	2016	79
4	41	36	Petr	Čvartinský			30	elektromontér	Karlovy Vary	554961	99	79	A	2	0	N	0	0	M	2016	79
4	41	37	Oldřich	Šimek			62	dělník	Merklín	555363	99	79	A	1	0	N	0	0	M	2016	79
4	41	38	Monika	Řezáčová			50	dělnice	Nová Role	555398	99	79	A	3	0	N	0	0	F	2016	79
4	41	39	Miroslav	Chmárník			42	dělník	Nová Role	555398	99	79	A	5	0	N	0	0	M	2016	79
4	41	40	Patrik	Rákoš			23	dělník	Nová Role	555398	99	79	A	1	0	N	0	0	M	2016	79
4	41	41	Pavlína	Kamlarová			21	dělnice	Mírová	537934	99	79	A	1	0	N	0	0	F	2016	79
4	41	42	Jan	Mládenec			25	dělník	Božičany	555045	99	79	A	3	0	N	0	0	M	2016	79
4	41	43	Patrik	Michal			23	seřizovač	Nová Role	555398	99	79	A	1	0	N	0	0	M	2016	79
4	41	44	Filip	Weichpart			24	truhlář	Karlovy Vary	554961	99	79	A	0	0	N	0	0	M	2016	79
4	41	45	Jakub	Forejt			20	dělník	Abertamy	554979	99	79	A	1	0	N	0	0	M	2016	79
4	41	46	Martin	Suchánek			28	dělník	Nová Role	555398	99	79	A	0	0	N	0	0	M	2016	79
4	41	47	Oldřich	Makula			37	dělník	Božičany	555045	99	79	A	1	0	N	0	0	M	2016	79
4	41	48	Josef	Suchánek			58	důchodce	Nová Role	555398	99	79	A	2	0	N	0	0	M	2016	79
4	41	49	Vladimír	Wirkner			38	dělník	Nová Role	555398	99	79	A	1	0	N	0	0	M	2016	79
4	41	50	Magdalena	Wirknerová			44	dělnice	Nová Role	555398	99	79	A	1	0	N	0	0	F	2016	79
4	52	1	Petr	Jurča			51	jednatel společnosti	Chodov	560383	716	716	A	45	0	N	0	0	M	2016	1141
4	52	2	Jiří	Pánek	Ing.		53	geodet	Sokolov	560286	714	714	A	97	0	N	0	0	M	2016	1141
4	52	3	Jan	Tóth			43	místostarosta	Nejdek	555380	716	716	A	40	0	N	0	0	M	2016	1141
4	52	4	Stanislav	Pimek	Ing.		53	informatik, učitel	Cheb	554481	714	714	A	69	0	N	0	0	M	2016	1141
4	52	5	Michal	Kandráč			53	podnikatel v pohostinství	Mariánské Lázně	554642	99	716	A	17	0	N	0	0	M	2016	1141
4	52	6	Jan	Ježek			40	podnikatel	Karlovy Vary	554961	716	716	A	7	0	N	0	0	M	2016	1141
4	52	7	Miroslav	Adamovic			39	operátor BPS	Krajková	560456	714	714	A	29	0	N	0	0	M	2016	1141
4	52	8	Zuzana	Krausová			60	obchodnice	Karlovy Vary	554961	716	716	A	10	0	N	0	0	F	2016	1141
4	52	9	Zbyněk	Syrovátka	Mgr. Bc.		69	učitel	Cheb	554481	714	714	A	38	0	N	0	0	M	2016	1141
4	52	10	David	Drška			25	obchodní zástupce	Chodov	560383	716	716	A	5	0	N	0	0	M	2016	1141
4	52	11	Martin	Pánek	Ing.		29	ekonom, šéfredaktor, Laissez Faire	Sokolov	560286	714	714	A	34	0	N	0	0	M	2016	1141
4	52	12	Ilona	Juhásová	PhDr.		59	vedoucí krajského pracoviště NIDV	Chodov	560383	99	716	A	22	0	N	0	0	F	2016	1141
4	52	13	Václav	Jakl	Ing.		61	vydavatel informačního a inzertního měsíčníku	Cheb	554481	99	714	A	42	0	N	0	0	M	2016	1141
4	52	14	Roman	Krása	Bc.		25	vychovatel	Nejdek	555380	716	716	A	12	0	N	0	0	M	2016	1141
4	52	15	Miroslav	Pavlák	Ing.	Ph.D.	52	vysokoškolský učitel	Cheb	554481	99	714	A	28	0	N	0	0	M	2016	1141
4	52	16	František	Hejl			58	jednatel společnosti	Kraslice	560472	99	716	A	9	0	N	0	0	M	2016	1141
4	52	17	Dobromil	Přib			42	OSVČ	Karlovy Vary	554961	714	714	A	10	0	N	0	0	M	2016	1141
4	52	18	Lenka	Kuglerová			51	živnostník, průvodkyně	Karlovy Vary	554961	99	716	A	9	0	N	0	0	F	2016	1141
4	52	19	Lukáš	Bernat			32	optimalizace procesů	Karlovy Vary	554961	714	714	A	12	0	N	0	0	M	2016	1141
4	52	20	Václav	Šíma			61	podnikatel	Karlovy Vary	554961	716	716	A	2	0	N	0	0	M	2016	1141
4	52	21	Luboš	Orálek	Ing.		51	pronájem a správa nemovitostí	Oloví	560588	99	714	A	14	0	N	0	0	M	2016	1141
4	52	22	Marta	Petrželková			63	podnikatelka v pohostinství	Chodov	560383	716	716	A	14	0	N	0	0	F	2016	1141
4	52	23	Jiří	Tempel			35	živnostník	Sokolov	560286	714	714	A	16	0	N	0	0	M	2016	1141
4	52	24	Marek	Dostál			48	OSVČ	Ostrov	555428	716	716	A	8	0	N	0	0	M	2016	1141
4	52	25	Zdeněk	Brázda	Ing.		63	důchodce	Krásný Les	578045	99	714	A	4	0	N	0	0	M	2016	1141
4	52	26	Karel	Lališ			26	soustružník	Lomnice	560545	716	716	A	2	0	N	0	0	M	2016	1141
4	52	27	Martin	Dědič	Ing.		50	ekolog	Sokolov	560286	99	714	A	11	0	N	0	0	M	2016	1141
4	52	28	Ladislav	Rathouský			44	OSVČ	Cheb	554481	99	716	A	8	0	N	0	0	M	2016	1141
4	52	29	Petr	Moses			42	IT technik	Sokolov	560286	99	714	A	8	0	N	0	0	M	2016	1141
4	52	30	Ladislav	Vasilečko			53	živnostník, projektant	Chodov	560383	716	716	A	10	0	N	0	0	M	2016	1141
4	52	31	Petr	Pařízek			50	projektant	Cheb	554481	99	714	A	10	0	N	0	0	M	2016	1141
4	52	32	Josef	Rambousek			34	OSVČ	Bražec	500101	99	716	A	7	0	N	0	0	M	2016	1141
4	52	33	Jana	Pančíková			62	účetní	Cheb	554481	99	714	A	6	0	N	0	0	F	2016	1141
4	52	34	Václav	Bradáč	Ing.		67	pracující důchodce	Žlutice	555762	99	716	A	5	0	N	0	0	M	2016	1141
4	52	35	Cyril	Pimek			18	student	Cheb	554481	99	714	A	10	0	N	0	0	M	2016	1141
4	52	36	Pavel	Káčerek			70	správce budov	Nejdek	555380	99	716	A	13	0	N	0	0	M	2016	1141
4	52	37	Petra	Adamovicová			30	mateřská dovolená	Krajková	560456	99	714	A	4	0	N	0	0	F	2016	1141
4	52	38	František	Hejpetr			51	jednatel společnosti	Dolní Nivy	560341	716	716	A	4	0	N	0	0	M	2016	1141
4	52	39	Dominik	Moštěk			26	programátor	Velká Hleďsebe	539279	714	714	A	4	0	N	0	0	M	2016	1141
4	52	40	Miroslav	Malina			41	OSVČ	Nejdek	555380	716	716	A	5	0	N	0	0	M	2016	1141
4	52	41	Martin	Michek			50	OSVČ	Praha 1	500054	714	714	A	4	0	N	0	0	M	2016	1141
4	52	42	Jan	Nádvorník			40	živnostník	Chodov	560383	99	716	A	4	0	N	0	0	M	2016	1141
4	52	43	Václav	Kolář	Ing.		42	manažer obchodního týmu	Karlovy Vary	554961	99	714	A	6	0	N	0	0	M	2016	1141
4	52	44	Jiří	Kovařík			63	živnostník	Chodov	560383	99	716	A	2	0	N	0	0	M	2016	1141
4	52	45	Gertruda	Adamovicová			65	důchodce, podnikatelka	Mírová	537934	99	714	A	2	0	N	0	0	F	2016	1141
4	52	46	Tomáš	Forst			35	živnostník	Karlovy Vary	554961	99	716	A	7	0	N	0	0	M	2016	1141
4	52	47	Ondřej	Štěpánek			26	technik elektro	Chodov	560383	99	716	A	2	0	N	0	0	M	2016	1141
4	52	48	Martin	Pospíšil			47	OSVČ	Cheb	554481	99	716	A	7	0	N	0	0	M	2016	1141
4	52	49	Svatava	Misaková	Ing.		47	učitelka	Chodov	560383	99	716	A	5	0	N	0	0	F	2016	1141
4	52	50	Walter	Götzl			54	OSVČ	Chodov	560383	716	716	A	1	0	N	0	0	M	2016	1141
4	54	1	Jiří	Froněk	Bc.		32	místopředseda DSSS	Karlovy Vary	554961	156	156	A	135	0	N	0	0	M	2016	600
4	54	2	Tomáš	Vejvoda			40	předseda ZO odborového svazu dopravy	Nejdek	555380	156	156	A	57	0	N	0	0	M	2016	600
4	54	3	Jan	Blaško			59	masér	Cheb	554481	156	156	A	57	0	N	0	0	M	2016	600
4	54	4	Tomáš	Kozák			36	živnostník	Nové Hamry	506494	156	156	A	33	0	N	0	0	M	2016	600
4	54	5	Vlastimil	Kříž			46	soukromý zemědělec	Dolní Nivy	560341	156	156	A	33	0	N	0	0	M	2016	600
4	54	6	Tomáš	Nalevajko			35	živnostník	Kaceřov	560421	156	156	A	26	0	N	0	0	M	2016	600
4	54	7	Martin	Žiak			27	technolog	Chodov	560383	156	156	A	17	0	N	0	0	M	2016	600
4	54	8	Martina	Blašková	Bc.		48	asistentka jednatele	Cheb	554481	99	156	A	49	0	N	0	0	F	2016	600
4	54	9	Marie	Lubasová			37	servírka	Nová Role	555398	156	156	A	29	0	N	0	0	F	2016	600
4	54	10	Michal	Pavlovský			29	zdravotník	Sokolov	560286	156	156	A	26	0	N	0	0	M	2016	600
4	54	11	Jiří	Hůlka			27	živnostník	Hory	551651	156	156	A	8	0	N	0	0	M	2016	600
4	54	12	Pavel	Mach			23	řidič MKD	Loket	560537	156	156	A	10	0	N	0	0	M	2016	600
4	54	13	Hynek	Rint			19	student	Karlovy Vary	554961	99	156	A	6	0	N	0	0	M	2016	600
4	54	14	Josef	Kozák			39	tajemník KO DSSS	Nejdek	555380	156	156	A	23	0	N	0	0	M	2016	600
4	54	15	Michaela	Šeptáková			22	OSVČ	Aš	554499	99	156	A	14	0	N	0	0	F	2016	600
4	54	16	Miroslav	Kurtin			37	živnostník	Nejdek	555380	156	156	A	4	0	N	0	0	M	2016	600
4	54	17	Tomáš	Pucholt			42	vedoucí výroby	Cheb	554481	99	156	A	28	0	N	0	0	M	2016	600
4	54	18	Jiří	Křivka			43	živnostník	Habartov	560359	156	156	A	15	0	N	0	0	M	2016	600
4	54	19	Heřman	Ullmann			49	zdravotník	Nejdek	555380	156	156	A	9	0	N	0	0	M	2016	600
4	54	20	Daniel	Novotný			22	instalatér	Karlovy Vary	554961	156	156	A	9	0	N	0	0	M	2016	600
4	54	21	Jaroslav	Nesvadba			24	zámečník	Horní Slavkov	560367	156	156	A	8	0	N	0	0	M	2016	600
4	54	22	Marek	Semotam			44	řidič MKD	Nejdek	555380	156	156	A	3	0	N	0	0	M	2016	600
4	54	23	Pavel	Haník			27	kontrolor	Habartov	560359	156	156	A	17	0	N	0	0	M	2016	600
4	54	24	Michal	Kamlar			33	skladník	Mírová	537934	156	156	A	4	0	N	0	0	M	2016	600
4	54	25	David	Kříž			18	student	Dolní Nivy	560341	156	156	A	15	0	N	0	0	M	2016	600
4	54	26	Martin	Bečvář			40	živnostník	Nové Hamry	506494	156	156	A	3	0	N	0	0	M	2016	600
4	54	27	Josef	Patrovský			29	dělník	Nejdek	555380	156	156	A	5	0	N	0	0	M	2016	600
4	54	28	Petr	Müller			28	technický kontrolor	Habartov	560359	156	156	A	14	0	N	0	0	M	2016	600
4	54	29	Martin	Frauenberg			32	vedoucí směny	Cheb	554481	156	156	A	6	0	N	0	0	M	2016	600
4	54	30	Pavel	Král			60	živnostník	Nová Role	555398	99	156	A	18	0	N	0	0	M	2016	600
4	54	31	Milena	Fruthová			70	důchodce	Nejdek	555380	99	761	A	3	0	N	0	0	F	2016	600
4	54	32	Tomáš	Sládeček			26	dělník	Vojkovice	555738	99	761	A	5	0	N	0	0	M	2016	600
4	54	33	Pavel	Topinka			28	dělník	Nejdek	555380	99	761	A	3	0	N	0	0	M	2016	600
4	54	34	Miroslav	Suchý			37	dělník	Nové Sedlo	560570	156	156	A	10	0	N	0	0	M	2016	600
4	54	35	Petr	Chvála			40	řidič MKD	Nejdek	555380	156	156	A	7	0	N	0	0	M	2016	600
4	54	36	Eva	Machová			27	střední manažer	Loket	560537	99	156	A	7	0	N	0	0	F	2016	600
4	54	37	Zdeněk	Janiss			65	důchodce	Nejdek	555380	99	761	A	2	0	N	0	0	M	2016	600
4	54	38	Daniel	Jaroš			39	dělník	Nejdek	555380	99	156	A	4	0	N	0	0	M	2016	600
4	54	39	Kamil	Radimerský			23	automechanik	Nejdek	555380	156	156	A	5	0	N	0	0	M	2016	600
4	54	40	Petr	Zoller			28	dělník	Chodov	560383	156	156	A	8	0	N	0	0	M	2016	600
4	54	41	Jan	Žárský			31	směnový předák	Nejdek	555380	99	156	A	4	0	N	0	0	M	2016	600
4	54	42	Nikol	Mašková			22	servírka	Nejdek	555380	99	156	A	7	0	N	0	0	F	2016	600
4	54	43	Milan	Koláček			53	dělník	Nejdek	555380	99	156	A	3	0	N	0	0	M	2016	600
4	54	44	Petr	Beran			37	dělník	Nejdek	555380	156	156	A	1	0	N	0	0	M	2016	600
4	54	45	Kateřina	Roubíčková			39	dělnice	Nejdek	555380	99	761	A	4	0	N	0	0	F	2016	600
4	54	46	Karel	Kapusta			31	sanitář	Sokolov	560286	99	156	A	10	0	N	0	0	M	2016	600
4	54	47	Libuše	Kozáková			59	důchodce	Nové Hamry	506494	156	156	A	4	0	N	0	0	F	2016	600
4	54	48	Blanka	Patrovská			54	pečovatelka	Nejdek	555380	99	156	A	7	0	N	0	0	F	2016	600
4	57	1	Lubomír	Vítek	Ing.		61	starosta města Nejdek	Nejdek	555380	5	5	A	68	0	N	0	0	M	2016	5
4	57	2	Věra	Ježková	Ing.		61	pracovnice Státního fondu životního prostředí ČR	Karlovy Vary	554961	99	5	A	52	0	N	0	0	F	2016	5
4	57	3	Tomáš	Kubát			51	ekonom	Cheb	554481	5	5	A	45	0	N	0	0	M	2016	5
4	57	4	Marie	Mudrová	Mgr.		66	knihovnice	Cheb	554481	5	5	A	47	0	N	0	0	F	2016	5
4	57	5	Vadim	Lavrivský			35	právník, člen kontrol.výboru zast. města K. Vary	Karlovy Vary	554961	5	5	A	16	0	N	0	0	M	2016	5
4	57	6	Jaroslav	Staněk	Mgr.		48	středoškolský učitel, člen rady města Aš	Aš	554499	5	5	A	71	0	N	0	0	M	2016	5
4	57	7	Václava	Molcarová	MVDr.		46	veterinářka	Kaceřov	560421	99	5	A	22	0	N	0	0	F	2016	5
4	57	8	Martin	Flaška	Mgr.		35	středoškolský pedagog	Aš	554499	5	5	A	60	0	N	0	0	M	2016	5
4	57	9	Martin	Zima			52	elektrotechnik, člen zastupitelstva města Nejdek	Nejdek	555380	5	5	A	25	0	N	0	0	M	2016	5
